mode,device_id,gpu_name,compute_capability,precision,input_type,accumulator_type,output_type,m,n,k,median_ms,p90_ms,throughput,unit,best,validation,status,algorithm,workspace_bytes,message
isolated,5,NVIDIA GeForce RTX 5090,12.0,fp64,FP64,FP64,FP64,4096,4096,4096,78.969246,78.979805,1.740411,TFLOPS,False,PASS,OK,cuBLASLt algo 22 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=1e-06"
isolated,5,NVIDIA GeForce RTX 5090,12.0,fp64,FP64,FP64,FP64,6144,6144,6144,263.409454,263.428589,1.760971,TFLOPS,True,PASS,OK,cuBLASLt algo 22 layout=NN per-tensor scale,0,"actual=1536, expected=1536, tolerance=1e-06"
isolated,6,NVIDIA GeForce RTX 5090,12.0,int4,,,,0,0,0,0.000000,0.000000,0.000000,,False,NOT_RUN,UNSUPPORTED,,0,"cuBLASLt does not provide a dense INT4 GEMM kernel; INT4 Tensor Core is used via inference frameworks (CUTLASS/quantized paths), not standard dense GEMM APIs"
isolated,6,NVIDIA GeForce RTX 5090,12.0,int8,INT8,INT32,INT32,4096,4096,4096,0.183424,0.184192,749.296474,TOPS,False,PASS,OK,cuBLASLt algo 21 layout=TN per-tensor scale,0,"actual=4096, expected=4096, tolerance=1e-06"
isolated,6,NVIDIA GeForce RTX 5090,12.0,int8,INT8,INT32,INT32,8192,8192,8192,1.266912,1.272224,867.867415,TOPS,False,PASS,OK,cuBLASLt algo 21 layout=TN per-tensor scale,0,"actual=8192, expected=8192, tolerance=1e-06"
isolated,6,NVIDIA GeForce RTX 5090,12.0,int8,INT8,INT32,INT32,16384,16384,16384,9.756384,9.769248,901.573074,TOPS,True,PASS,OK,cuBLASLt algo 21 layout=TN per-tensor scale,0,"actual=16384, expected=16384, tolerance=1e-06"
isolated,6,NVIDIA GeForce RTX 5090,12.0,fp8_e4m3,FP8_E4M3,FP32,FP16,4096,4096,4096,0.320416,0.323616,428.939104,TFLOPS,False,PASS,OK,cuBLASLt algo 35 layout=TN per-tensor scale,67125407,"actual=1024, expected=1024, tolerance=30.72"
isolated,6,NVIDIA GeForce RTX 5090,12.0,fp8_e4m3,FP8_E4M3,FP32,FP16,8192,8192,8192,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,All cuBLASLt heuristic algorithms failed
isolated,6,NVIDIA GeForce RTX 5090,12.0,fp8_e4m3,FP8_E4M3,FP32,FP16,16384,16384,16384,18.205376,18.217249,483.159105,TFLOPS,True,PASS,OK,cuBLASLt algo 67 layout=TN per-tensor scale,0,"actual=4096, expected=4096, tolerance=122.88"
isolated,6,NVIDIA GeForce RTX 5090,12.0,fp8_e5m2,FP8_E5M2,FP32,FP16,4096,4096,4096,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,No cuBLASLt algorithm for fp8_e5m2 (CUBLAS_STATUS_NOT_SUPPORTED); cuBLASLt did not provide a kernel for this precision/layout on this GPU architecture
isolated,6,NVIDIA GeForce RTX 5090,12.0,fp8_e5m2,FP8_E5M2,FP32,FP16,8192,8192,8192,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,No cuBLASLt algorithm for fp8_e5m2 (CUBLAS_STATUS_NOT_SUPPORTED); cuBLASLt did not provide a kernel for this precision/layout on this GPU architecture
isolated,6,NVIDIA GeForce RTX 5090,12.0,fp8_e5m2,FP8_E5M2,FP32,FP16,16384,16384,16384,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,No cuBLASLt algorithm for fp8_e5m2 (CUBLAS_STATUS_NOT_SUPPORTED); cuBLASLt did not provide a kernel for this precision/layout on this GPU architecture
isolated,6,NVIDIA GeForce RTX 5090,12.0,nvfp4,FP4_E2M1,FP32,BF16,4096,4096,4096,0.105440,0.105920,1303.480233,TFLOPS,False,PASS,OK,cuBLASLt NVFP4 block-scaled (VEC16_UE4M3) layout=TN,0,"actual=1024, expected=1024, tolerance=30.72"
isolated,6,NVIDIA GeForce RTX 5090,12.0,nvfp4,FP4_E2M1,FP32,BF16,8192,8192,8192,0.681312,0.683840,1613.815092,TFLOPS,True,PASS,OK,cuBLASLt NVFP4 block-scaled (VEC16_UE4M3) layout=TN,0,"actual=2048, expected=2048, tolerance=61.44"
isolated,6,NVIDIA GeForce RTX 5090,12.0,nvfp4,FP4_E2M1,FP32,BF16,16384,16384,16384,5.597568,5.602336,1571.413329,TFLOPS,False,PASS,OK,cuBLASLt NVFP4 block-scaled (VEC16_UE4M3) layout=TN,0,"actual=4096, expected=4096, tolerance=122.88"
isolated,6,NVIDIA GeForce RTX 5090,12.0,int16,INT16,INT32,INT32,2048,2048,2048,1.682464,1.773792,10.211136,TOPS,False,PASS,OK,custom tiled 16x16 CUDA Core GEMM,0,"actual=2048, expected=2048, tolerance=1e-06; custom CUDA Core result, not an INT16 Tensor Core specification"
isolated,6,NVIDIA GeForce RTX 5090,12.0,int16,INT16,INT32,INT32,4096,4096,4096,13.333824,13.340832,10.307542,TOPS,True,PASS,OK,custom tiled 16x16 CUDA Core GEMM,0,"actual=4096, expected=4096, tolerance=1e-06; custom CUDA Core result, not an INT16 Tensor Core specification"
isolated,6,NVIDIA GeForce RTX 5090,12.0,int16,INT16,INT32,INT32,8192,8192,8192,115.936768,115.997826,9.483718,TOPS,False,PASS,OK,custom tiled 16x16 CUDA Core GEMM,0,"actual=8192, expected=8192, tolerance=1e-06; custom CUDA Core result, not an INT16 Tensor Core specification"
isolated,6,NVIDIA GeForce RTX 5090,12.0,fp16,FP16,FP32,FP16,4096,4096,4096,0.590144,0.591968,232.890546,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=30.72"
isolated,6,NVIDIA GeForce RTX 5090,12.0,fp16,FP16,FP32,FP16,8192,8192,8192,4.483520,4.486752,245.234017,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=2048, expected=2048, tolerance=61.44"
isolated,6,NVIDIA GeForce RTX 5090,12.0,fp16,FP16,FP32,FP16,16384,16384,16384,35.150784,35.159073,250.238889,TFLOPS,True,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=4096, expected=4096, tolerance=122.88"
isolated,6,NVIDIA GeForce RTX 5090,12.0,bf16,BF16,FP32,BF16,4096,4096,4096,0.585728,0.586816,234.646382,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=30.72"
isolated,6,NVIDIA GeForce RTX 5090,12.0,bf16,BF16,FP32,BF16,8192,8192,8192,4.507648,4.511328,243.921360,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=2048, expected=2048, tolerance=61.44"
isolated,6,NVIDIA GeForce RTX 5090,12.0,bf16,BF16,FP32,BF16,16384,16384,16384,35.156418,35.164608,250.198785,TFLOPS,True,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=4096, expected=4096, tolerance=122.88"
isolated,6,NVIDIA GeForce RTX 5090,12.0,tf32,FP32,FP32,FP32,4096,4096,4096,1.226272,1.227584,112.078686,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,4096,"actual=1024, expected=1024, tolerance=30.72"
isolated,6,NVIDIA GeForce RTX 5090,12.0,tf32,FP32,FP32,FP32,8192,8192,8192,8.992096,9.080832,122.275344,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,8192,"actual=2048, expected=2048, tolerance=61.44"
isolated,6,NVIDIA GeForce RTX 5090,12.0,tf32,FP32,FP32,FP32,12288,12288,12288,29.573919,29.581921,125.477172,TFLOPS,True,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,18432,"actual=3072, expected=3072, tolerance=92.16"
isolated,6,NVIDIA GeForce RTX 5090,12.0,fp32,FP32,FP32,FP32,4096,4096,4096,1.753696,1.775040,78.371027,TFLOPS,False,PASS,OK,cuBLASLt algo 20 layout=NN per-tensor scale,2048,"actual=1024, expected=1024, tolerance=0.01024"
isolated,6,NVIDIA GeForce RTX 5090,12.0,fp32,FP32,FP32,FP32,8192,8192,8192,13.304320,13.325568,82.643202,TFLOPS,True,PASS,OK,cuBLASLt algo 20 layout=NN per-tensor scale,8192,"actual=2048, expected=2048, tolerance=0.02048"
isolated,6,NVIDIA GeForce RTX 5090,12.0,fp32,FP32,FP32,FP32,12288,12288,12288,45.650558,45.677601,81.288200,TFLOPS,False,PASS,OK,cuBLASLt algo 20 layout=NN per-tensor scale,18432,"actual=3072, expected=3072, tolerance=0.03072"
isolated,6,NVIDIA GeForce RTX 5090,12.0,fp64,FP64,FP64,FP64,2048,2048,2048,10.064800,10.067840,1.706926,TFLOPS,False,PASS,OK,cuBLASLt algo 22 layout=NN per-tensor scale,0,"actual=512, expected=512, tolerance=1e-06"
isolated,6,NVIDIA GeForce RTX 5090,12.0,fp64,FP64,FP64,FP64,4096,4096,4096,78.789726,78.792732,1.744377,TFLOPS,False,PASS,OK,cuBLASLt algo 22 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=1e-06"
isolated,6,NVIDIA GeForce RTX 5090,12.0,fp64,FP64,FP64,FP64,6144,6144,6144,262.807098,262.810547,1.765007,TFLOPS,True,PASS,OK,cuBLASLt algo 22 layout=NN per-tensor scale,0,"actual=1536, expected=1536, tolerance=1e-06"
isolated,7,NVIDIA GeForce RTX 5090,12.0,int4,,,,0,0,0,0.000000,0.000000,0.000000,,False,NOT_RUN,UNSUPPORTED,,0,"cuBLASLt does not provide a dense INT4 GEMM kernel; INT4 Tensor Core is used via inference frameworks (CUTLASS/quantized paths), not standard dense GEMM APIs"
isolated,7,NVIDIA GeForce RTX 5090,12.0,int8,INT8,INT32,INT32,4096,4096,4096,0.184640,0.185536,744.361729,TOPS,False,PASS,OK,cuBLASLt algo 21 layout=TN per-tensor scale,0,"actual=4096, expected=4096, tolerance=1e-06"
isolated,7,NVIDIA GeForce RTX 5090,12.0,int8,INT8,INT32,INT32,8192,8192,8192,1.213504,1.265632,906.063488,TOPS,False,PASS,OK,cuBLASLt algo 21 layout=TN per-tensor scale,0,"actual=8192, expected=8192, tolerance=1e-06"
isolated,7,NVIDIA GeForce RTX 5090,12.0,int8,INT8,INT32,INT32,16384,16384,16384,9.706112,9.721824,906.242696,TOPS,True,PASS,OK,cuBLASLt algo 21 layout=TN per-tensor scale,0,"actual=16384, expected=16384, tolerance=1e-06"
isolated,7,NVIDIA GeForce RTX 5090,12.0,fp8_e4m3,FP8_E4M3,FP32,FP16,4096,4096,4096,0.303456,0.306368,452.912283,TFLOPS,False,PASS,OK,cuBLASLt algo 35 layout=TN per-tensor scale,67125407,"actual=1024, expected=1024, tolerance=30.72"
isolated,7,NVIDIA GeForce RTX 5090,12.0,fp8_e4m3,FP8_E4M3,FP32,FP16,8192,8192,8192,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,All cuBLASLt heuristic algorithms failed
isolated,7,NVIDIA GeForce RTX 5090,12.0,fp8_e4m3,FP8_E4M3,FP32,FP16,16384,16384,16384,18.497408,18.511681,475.531116,TFLOPS,True,PASS,OK,cuBLASLt algo 67 layout=TN per-tensor scale,0,"actual=4096, expected=4096, tolerance=122.88"
isolated,7,NVIDIA GeForce RTX 5090,12.0,fp8_e5m2,FP8_E5M2,FP32,FP16,4096,4096,4096,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,No cuBLASLt algorithm for fp8_e5m2 (CUBLAS_STATUS_NOT_SUPPORTED); cuBLASLt did not provide a kernel for this precision/layout on this GPU architecture
isolated,7,NVIDIA GeForce RTX 5090,12.0,fp8_e5m2,FP8_E5M2,FP32,FP16,8192,8192,8192,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,No cuBLASLt algorithm for fp8_e5m2 (CUBLAS_STATUS_NOT_SUPPORTED); cuBLASLt did not provide a kernel for this precision/layout on this GPU architecture
isolated,7,NVIDIA GeForce RTX 5090,12.0,fp8_e5m2,FP8_E5M2,FP32,FP16,16384,16384,16384,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,No cuBLASLt algorithm for fp8_e5m2 (CUBLAS_STATUS_NOT_SUPPORTED); cuBLASLt did not provide a kernel for this precision/layout on this GPU architecture
isolated,7,NVIDIA GeForce RTX 5090,12.0,nvfp4,FP4_E2M1,FP32,BF16,4096,4096,4096,0.105792,0.106208,1299.143152,TFLOPS,False,PASS,OK,cuBLASLt NVFP4 block-scaled (VEC16_UE4M3) layout=TN,0,"actual=1024, expected=1024, tolerance=30.72"
isolated,7,NVIDIA GeForce RTX 5090,12.0,nvfp4,FP4_E2M1,FP32,BF16,8192,8192,8192,0.685152,0.687232,1604.770382,TFLOPS,True,PASS,OK,cuBLASLt NVFP4 block-scaled (VEC16_UE4M3) layout=TN,0,"actual=2048, expected=2048, tolerance=61.44"
isolated,7,NVIDIA GeForce RTX 5090,12.0,nvfp4,FP4_E2M1,FP32,BF16,16384,16384,16384,5.533472,5.566432,1589.615512,TFLOPS,False,PASS,OK,cuBLASLt NVFP4 block-scaled (VEC16_UE4M3) layout=TN,0,"actual=4096, expected=4096, tolerance=122.88"
isolated,7,NVIDIA GeForce RTX 5090,12.0,int16,INT16,INT32,INT32,2048,2048,2048,1.677472,1.783968,10.241524,TOPS,False,PASS,OK,custom tiled 16x16 CUDA Core GEMM,0,"actual=2048, expected=2048, tolerance=1e-06; custom CUDA Core result, not an INT16 Tensor Core specification"
isolated,7,NVIDIA GeForce RTX 5090,12.0,int16,INT16,INT32,INT32,4096,4096,4096,13.413216,13.419136,10.246533,TOPS,True,PASS,OK,custom tiled 16x16 CUDA Core GEMM,0,"actual=4096, expected=4096, tolerance=1e-06; custom CUDA Core result, not an INT16 Tensor Core specification"
isolated,7,NVIDIA GeForce RTX 5090,12.0,int16,INT16,INT32,INT32,8192,8192,8192,115.270912,115.357918,9.538500,TOPS,False,PASS,OK,custom tiled 16x16 CUDA Core GEMM,0,"actual=8192, expected=8192, tolerance=1e-06; custom CUDA Core result, not an INT16 Tensor Core specification"
isolated,7,NVIDIA GeForce RTX 5090,12.0,fp16,FP16,FP32,FP16,4096,4096,4096,0.594784,0.596640,231.073715,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=30.72"
isolated,7,NVIDIA GeForce RTX 5090,12.0,fp16,FP16,FP32,FP16,8192,8192,8192,4.468160,4.472480,246.077041,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=2048, expected=2048, tolerance=61.44"
isolated,7,NVIDIA GeForce RTX 5090,12.0,fp16,FP16,FP32,FP16,16384,16384,16384,34.869473,34.876160,252.257703,TFLOPS,True,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=4096, expected=4096, tolerance=122.88"
isolated,7,NVIDIA GeForce RTX 5090,12.0,bf16,BF16,FP32,BF16,4096,4096,4096,0.598688,0.601184,229.566906,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=30.72"
isolated,7,NVIDIA GeForce RTX 5090,12.0,bf16,BF16,FP32,BF16,8192,8192,8192,4.471360,4.474720,245.900929,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=2048, expected=2048, tolerance=61.44"
isolated,7,NVIDIA GeForce RTX 5090,12.0,bf16,BF16,FP32,BF16,16384,16384,16384,34.889503,34.896130,252.112875,TFLOPS,True,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=4096, expected=4096, tolerance=122.88"
isolated,7,NVIDIA GeForce RTX 5090,12.0,tf32,FP32,FP32,FP32,4096,4096,4096,1.228704,1.230784,111.856848,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,4096,"actual=1024, expected=1024, tolerance=30.72"
isolated,7,NVIDIA GeForce RTX 5090,12.0,tf32,FP32,FP32,FP32,8192,8192,8192,9.016928,9.022496,121.938609,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,16384,"actual=2048, expected=2048, tolerance=61.44"
isolated,7,NVIDIA GeForce RTX 5090,12.0,tf32,FP32,FP32,FP32,12288,12288,12288,29.655424,29.664736,125.132311,TFLOPS,True,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,18432,"actual=3072, expected=3072, tolerance=92.16"
isolated,7,NVIDIA GeForce RTX 5090,12.0,fp32,FP32,FP32,FP32,4096,4096,4096,1.746400,1.781472,78.698439,TFLOPS,False,PASS,OK,cuBLASLt algo 20 layout=NN per-tensor scale,2048,"actual=1024, expected=1024, tolerance=0.01024"
isolated,7,NVIDIA GeForce RTX 5090,12.0,fp32,FP32,FP32,FP32,8192,8192,8192,13.190816,13.282464,83.354330,TFLOPS,True,PASS,OK,cuBLASLt algo 20 layout=NN per-tensor scale,8192,"actual=2048, expected=2048, tolerance=0.02048"
isolated,7,NVIDIA GeForce RTX 5090,12.0,fp32,FP32,FP32,FP32,12288,12288,12288,45.398594,45.466110,81.739354,TFLOPS,False,PASS,OK,cuBLASLt algo 20 layout=NN per-tensor scale,18432,"actual=3072, expected=3072, tolerance=0.03072"
isolated,7,NVIDIA GeForce RTX 5090,12.0,fp64,FP64,FP64,FP64,2048,2048,2048,10.098976,10.101344,1.701150,TFLOPS,False,PASS,OK,cuBLASLt algo 22 layout=NN per-tensor scale,0,"actual=512, expected=512, tolerance=1e-06"
isolated,7,NVIDIA GeForce RTX 5090,12.0,fp64,FP64,FP64,FP64,4096,4096,4096,79.104706,79.112740,1.737431,TFLOPS,False,PASS,OK,cuBLASLt algo 22 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=1e-06"
isolated,7,NVIDIA GeForce RTX 5090,12.0,fp64,FP64,FP64,FP64,6144,6144,6144,263.870178,263.897522,1.757897,TFLOPS,True,PASS,OK,cuBLASLt algo 22 layout=NN per-tensor scale,0,"actual=1536, expected=1536, tolerance=1e-06"
concurrent,0,NVIDIA GeForce RTX 5090,12.0,int4,,,,0,0,0,0.000000,0.000000,0.000000,,False,NOT_RUN,UNSUPPORTED,,0,"cuBLASLt does not provide a dense INT4 GEMM kernel; INT4 Tensor Core is used via inference frameworks (CUTLASS/quantized paths), not standard dense GEMM APIs"
concurrent,0,NVIDIA GeForce RTX 5090,12.0,int8,INT8,INT32,INT32,4096,4096,4096,0.184224,0.185600,746.042630,TOPS,False,PASS,OK,cuBLASLt algo 21 layout=TN per-tensor scale,0,"actual=4096, expected=4096, tolerance=1e-06"
concurrent,0,NVIDIA GeForce RTX 5090,12.0,int8,INT8,INT32,INT32,8192,8192,8192,1.216864,1.367168,903.561644,TOPS,False,PASS,OK,cuBLASLt algo 21 layout=TN per-tensor scale,0,"actual=8192, expected=8192, tolerance=1e-06"
concurrent,0,NVIDIA GeForce RTX 5090,12.0,int8,INT8,INT32,INT32,16384,16384,16384,9.628352,9.716128,913.561622,TOPS,True,PASS,OK,cuBLASLt algo 21 layout=TN per-tensor scale,0,"actual=16384, expected=16384, tolerance=1e-06"
concurrent,0,NVIDIA GeForce RTX 5090,12.0,fp8_e4m3,FP8_E4M3,FP32,FP16,4096,4096,4096,0.200544,0.204768,685.330669,TFLOPS,False,PASS,OK,cuBLASLt algo 67 layout=TN per-tensor scale,0,"actual=1024, expected=1024, tolerance=30.72"
concurrent,0,NVIDIA GeForce RTX 5090,12.0,fp8_e4m3,FP8_E4M3,FP32,FP16,8192,8192,8192,1.403744,1.412640,783.270768,TFLOPS,True,PASS,OK,cuBLASLt algo 67 layout=TN per-tensor scale,0,"actual=2048, expected=2048, tolerance=61.44"
concurrent,0,NVIDIA GeForce RTX 5090,12.0,fp8_e4m3,FP8_E4M3,FP32,FP16,16384,16384,16384,11.553056,11.593952,761.365062,TFLOPS,False,PASS,OK,cuBLASLt algo 67 layout=TN per-tensor scale,0,"actual=4096, expected=4096, tolerance=122.88"
concurrent,0,NVIDIA GeForce RTX 5090,12.0,fp8_e5m2,FP8_E5M2,FP32,FP16,4096,4096,4096,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,No cuBLASLt algorithm for fp8_e5m2 (CUBLAS_STATUS_NOT_SUPPORTED); cuBLASLt did not provide a kernel for this precision/layout on this GPU architecture
concurrent,0,NVIDIA GeForce RTX 5090,12.0,fp8_e5m2,FP8_E5M2,FP32,FP16,8192,8192,8192,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,No cuBLASLt algorithm for fp8_e5m2 (CUBLAS_STATUS_NOT_SUPPORTED); cuBLASLt did not provide a kernel for this precision/layout on this GPU architecture
concurrent,0,NVIDIA GeForce RTX 5090,12.0,fp8_e5m2,FP8_E5M2,FP32,FP16,16384,16384,16384,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,No cuBLASLt algorithm for fp8_e5m2 (CUBLAS_STATUS_NOT_SUPPORTED); cuBLASLt did not provide a kernel for this precision/layout on this GPU architecture
concurrent,0,NVIDIA GeForce RTX 5090,12.0,nvfp4,FP4_E2M1,FP32,BF16,4096,4096,4096,0.110304,0.111520,1246.001559,TFLOPS,False,PASS,OK,cuBLASLt NVFP4 block-scaled (VEC16_UE4M3) layout=TN,0,"actual=1024, expected=1024, tolerance=30.72"
concurrent,0,NVIDIA GeForce RTX 5090,12.0,nvfp4,FP4_E2M1,FP32,BF16,8192,8192,8192,0.680928,0.704672,1614.725259,TFLOPS,True,PASS,OK,cuBLASLt NVFP4 block-scaled (VEC16_UE4M3) layout=TN,0,"actual=2048, expected=2048, tolerance=61.44"
concurrent,0,NVIDIA GeForce RTX 5090,12.0,nvfp4,FP4_E2M1,FP32,BF16,16384,16384,16384,5.693664,5.839264,1544.891463,TFLOPS,False,PASS,OK,cuBLASLt NVFP4 block-scaled (VEC16_UE4M3) layout=TN,0,"actual=4096, expected=4096, tolerance=122.88"
concurrent,0,NVIDIA GeForce RTX 5090,12.0,int16,INT16,INT32,INT32,2048,2048,2048,1.671264,1.721600,10.279566,TOPS,False,PASS,OK,custom tiled 16x16 CUDA Core GEMM,0,"actual=2048, expected=2048, tolerance=1e-06; custom CUDA Core result, not an INT16 Tensor Core specification"
concurrent,0,NVIDIA GeForce RTX 5090,12.0,int16,INT16,INT32,INT32,4096,4096,4096,13.339648,13.346432,10.303042,TOPS,True,PASS,OK,custom tiled 16x16 CUDA Core GEMM,0,"actual=4096, expected=4096, tolerance=1e-06; custom CUDA Core result, not an INT16 Tensor Core specification"
concurrent,0,NVIDIA GeForce RTX 5090,12.0,int16,INT16,INT32,INT32,8192,8192,8192,115.216866,115.366302,9.542975,TOPS,False,PASS,OK,custom tiled 16x16 CUDA Core GEMM,0,"actual=8192, expected=8192, tolerance=1e-06; custom CUDA Core result, not an INT16 Tensor Core specification"
concurrent,0,NVIDIA GeForce RTX 5090,12.0,fp16,FP16,FP32,FP16,4096,4096,4096,0.589280,0.591840,233.231997,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=30.72"
concurrent,0,NVIDIA GeForce RTX 5090,12.0,fp16,FP16,FP32,FP16,8192,8192,8192,4.433152,4.437696,248.020275,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=2048, expected=2048, tolerance=61.44"
concurrent,0,NVIDIA GeForce RTX 5090,12.0,fp16,FP16,FP32,FP16,16384,16384,16384,34.602623,34.611198,254.203071,TFLOPS,True,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=4096, expected=4096, tolerance=122.88"
concurrent,0,NVIDIA GeForce RTX 5090,12.0,bf16,BF16,FP32,BF16,4096,4096,4096,0.585920,0.588096,234.569496,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=30.72"
concurrent,0,NVIDIA GeForce RTX 5090,12.0,bf16,BF16,FP32,BF16,8192,8192,8192,4.459616,4.463232,246.548488,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=2048, expected=2048, tolerance=61.44"
concurrent,0,NVIDIA GeForce RTX 5090,12.0,bf16,BF16,FP32,BF16,16384,16384,16384,34.781921,34.795040,252.892672,TFLOPS,True,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=4096, expected=4096, tolerance=122.88"
concurrent,0,NVIDIA GeForce RTX 5090,12.0,tf32,FP32,FP32,FP32,4096,4096,4096,1.221824,1.223616,112.486698,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,4096,"actual=1024, expected=1024, tolerance=30.72"
concurrent,0,NVIDIA GeForce RTX 5090,12.0,tf32,FP32,FP32,FP32,8192,8192,8192,8.997312,9.000768,122.204463,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=2048, expected=2048, tolerance=61.44"
concurrent,0,NVIDIA GeForce RTX 5090,12.0,tf32,FP32,FP32,FP32,12288,12288,12288,29.569599,29.578527,125.495504,TFLOPS,True,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,18432,"actual=3072, expected=3072, tolerance=92.16"
concurrent,0,NVIDIA GeForce RTX 5090,12.0,fp32,FP32,FP32,FP32,4096,4096,4096,1.749216,1.770272,78.571747,TFLOPS,False,PASS,OK,cuBLASLt algo 20 layout=NN per-tensor scale,2048,"actual=1024, expected=1024, tolerance=0.01024"
concurrent,0,NVIDIA GeForce RTX 5090,12.0,fp32,FP32,FP32,FP32,8192,8192,8192,13.212736,13.336064,83.216044,TFLOPS,True,PASS,OK,cuBLASLt algo 20 layout=NN per-tensor scale,8192,"actual=2048, expected=2048, tolerance=0.02048"
concurrent,0,NVIDIA GeForce RTX 5090,12.0,fp32,FP32,FP32,FP32,12288,12288,12288,45.445824,45.481312,81.654406,TFLOPS,False,PASS,OK,cuBLASLt algo 20 layout=NN per-tensor scale,18432,"actual=3072, expected=3072, tolerance=0.03072"
concurrent,0,NVIDIA GeForce RTX 5090,12.0,fp64,FP64,FP64,FP64,2048,2048,2048,10.011968,10.015584,1.715933,TFLOPS,False,PASS,OK,cuBLASLt algo 22 layout=NN per-tensor scale,0,"actual=512, expected=512, tolerance=1e-06"
concurrent,0,NVIDIA GeForce RTX 5090,12.0,fp64,FP64,FP64,FP64,4096,4096,4096,78.372993,78.380768,1.753652,TFLOPS,False,PASS,OK,cuBLASLt algo 22 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=1e-06"
concurrent,0,NVIDIA GeForce RTX 5090,12.0,fp64,FP64,FP64,FP64,6144,6144,6144,261.416931,261.440491,1.774393,TFLOPS,True,PASS,OK,cuBLASLt algo 22 layout=NN per-tensor scale,0,"actual=1536, expected=1536, tolerance=1e-06"
concurrent,1,NVIDIA GeForce RTX 5090,12.0,int4,,,,0,0,0,0.000000,0.000000,0.000000,,False,NOT_RUN,UNSUPPORTED,,0,"cuBLASLt does not provide a dense INT4 GEMM kernel; INT4 Tensor Core is used via inference frameworks (CUTLASS/quantized paths), not standard dense GEMM APIs"
concurrent,1,NVIDIA GeForce RTX 5090,12.0,int8,INT8,INT32,INT32,4096,4096,4096,0.185248,0.186624,741.918680,TOPS,False,PASS,OK,cuBLASLt algo 21 layout=TN per-tensor scale,0,"actual=4096, expected=4096, tolerance=1e-06"
