mode,device_id,gpu_name,compute_capability,precision,input_type,accumulator_type,output_type,m,n,k,median_ms,p90_ms,throughput,unit,best,validation,status,algorithm,workspace_bytes,message
concurrent,2,NVIDIA RTX PRO 5000 Blackwell,12.0,int4,,,,0,0,0,0.000000,0.000000,0.000000,,False,NOT_RUN,UNSUPPORTED,,0,"cuBLASLt does not provide a dense INT4 GEMM kernel; INT4 Tensor Core is used via inference frameworks (CUTLASS/quantized paths), not standard dense GEMM APIs"
concurrent,2,NVIDIA RTX PRO 5000 Blackwell,12.0,int8,INT8,INT32,INT32,4096,4096,4096,0.296032,0.298016,464.270579,TOPS,False,PASS,OK,cuBLASLt algo 21 layout=TN per-tensor scale,0,"actual=4096, expected=4096, tolerance=1e-06"
concurrent,2,NVIDIA RTX PRO 5000 Blackwell,12.0,int8,INT8,INT32,INT32,8192,8192,8192,2.079840,2.089120,528.652039,TOPS,False,PASS,OK,cuBLASLt algo 21 layout=TN per-tensor scale,0,"actual=8192, expected=8192, tolerance=1e-06"
concurrent,2,NVIDIA RTX PRO 5000 Blackwell,12.0,int8,INT8,INT32,INT32,16384,16384,16384,16.354176,16.395361,537.849981,TOPS,True,PASS,OK,cuBLASLt algo 21 layout=TN per-tensor scale,0,"actual=16384, expected=16384, tolerance=1e-06"
concurrent,2,NVIDIA RTX PRO 5000 Blackwell,12.0,fp8_e4m3,FP8_E4M3,FP32,FP16,4096,4096,4096,0.337856,0.339872,406.797439,TFLOPS,True,PASS,OK,cuBLASLt algo 35 layout=TN per-tensor scale,67125407,"actual=1024, expected=1024, tolerance=30.72"
concurrent,2,NVIDIA RTX PRO 5000 Blackwell,12.0,fp8_e4m3,FP8_E4M3,FP32,FP16,8192,8192,8192,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,All cuBLASLt heuristic algorithms failed
concurrent,2,NVIDIA RTX PRO 5000 Blackwell,12.0,fp8_e4m3,FP8_E4M3,FP32,FP16,16384,16384,16384,23.351200,23.373665,376.686979,TFLOPS,False,PASS,OK,cuBLASLt algo 67 layout=TN per-tensor scale,0,"actual=4096, expected=4096, tolerance=122.88"
concurrent,2,NVIDIA RTX PRO 5000 Blackwell,12.0,fp8_e5m2,FP8_E5M2,FP32,FP16,4096,4096,4096,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,No cuBLASLt algorithm for fp8_e5m2 (CUBLAS_STATUS_NOT_SUPPORTED); cuBLASLt did not provide a kernel for this precision/layout on this GPU architecture
concurrent,2,NVIDIA RTX PRO 5000 Blackwell,12.0,fp8_e5m2,FP8_E5M2,FP32,FP16,8192,8192,8192,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,No cuBLASLt algorithm for fp8_e5m2 (CUBLAS_STATUS_NOT_SUPPORTED); cuBLASLt did not provide a kernel for this precision/layout on this GPU architecture
concurrent,2,NVIDIA RTX PRO 5000 Blackwell,12.0,fp8_e5m2,FP8_E5M2,FP32,FP16,16384,16384,16384,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,No cuBLASLt algorithm for fp8_e5m2 (CUBLAS_STATUS_NOT_SUPPORTED); cuBLASLt did not provide a kernel for this precision/layout on this GPU architecture
concurrent,2,NVIDIA RTX PRO 5000 Blackwell,12.0,nvfp4,FP4_E2M1,FP32,BF16,4096,4096,4096,0.158592,0.159264,866.619709,TFLOPS,False,PASS,OK,cuBLASLt NVFP4 block-scaled (VEC16_UE4M3) layout=TN,0,"actual=1024, expected=1024, tolerance=30.72"
concurrent,2,NVIDIA RTX PRO 5000 Blackwell,12.0,nvfp4,FP4_E2M1,FP32,BF16,8192,8192,8192,1.066144,1.070112,1031.297497,TFLOPS,True,PASS,OK,cuBLASLt NVFP4 block-scaled (VEC16_UE4M3) layout=TN,0,"actual=2048, expected=2048, tolerance=61.44"
concurrent,2,NVIDIA RTX PRO 5000 Blackwell,12.0,nvfp4,FP4_E2M1,FP32,BF16,16384,16384,16384,8.560672,8.597472,1027.500320,TFLOPS,False,PASS,OK,cuBLASLt NVFP4 block-scaled (VEC16_UE4M3) layout=TN,0,"actual=4096, expected=4096, tolerance=122.88"
concurrent,2,NVIDIA RTX PRO 5000 Blackwell,12.0,fp16,FP16,FP32,FP16,4096,4096,4096,0.558048,0.559232,246.285178,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=30.72"
concurrent,2,NVIDIA RTX PRO 5000 Blackwell,12.0,fp16,FP16,FP32,FP16,8192,8192,8192,4.470848,4.485088,245.929096,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=2048, expected=2048, tolerance=61.44"
concurrent,2,NVIDIA RTX PRO 5000 Blackwell,12.0,fp16,FP16,FP32,FP16,16384,16384,16384,34.532673,34.574718,254.717990,TFLOPS,True,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,65536,"actual=4096, expected=4096, tolerance=122.88"
concurrent,2,NVIDIA RTX PRO 5000 Blackwell,12.0,bf16,BF16,FP32,BF16,4096,4096,4096,0.564928,0.565792,243.285790,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=30.72"
concurrent,2,NVIDIA RTX PRO 5000 Blackwell,12.0,bf16,BF16,FP32,BF16,8192,8192,8192,4.549536,4.554688,241.675541,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=2048, expected=2048, tolerance=61.44"
concurrent,2,NVIDIA RTX PRO 5000 Blackwell,12.0,bf16,BF16,FP32,BF16,16384,16384,16384,34.896000,34.912289,252.065940,TFLOPS,True,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,65536,"actual=4096, expected=4096, tolerance=122.88"
concurrent,2,NVIDIA RTX PRO 5000 Blackwell,12.0,tf32,FP32,FP32,FP32,4096,4096,4096,1.071200,1.073344,128.303726,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=30.72"
concurrent,2,NVIDIA RTX PRO 5000 Blackwell,12.0,tf32,FP32,FP32,FP32,8192,8192,8192,8.133728,8.138912,135.179296,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=2048, expected=2048, tolerance=61.44"
concurrent,2,NVIDIA RTX PRO 5000 Blackwell,12.0,tf32,FP32,FP32,FP32,12288,12288,12288,26.978016,26.989920,137.550951,TFLOPS,True,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=3072, expected=3072, tolerance=92.16"
concurrent,2,NVIDIA RTX PRO 5000 Blackwell,12.0,fp32,FP32,FP32,FP32,4096,4096,4096,2.753760,2.758368,49.909559,TFLOPS,False,PASS,OK,cuBLASLt algo 20 layout=NN per-tensor scale,2048,"actual=1024, expected=1024, tolerance=0.01024"
concurrent,2,NVIDIA RTX PRO 5000 Blackwell,12.0,fp32,FP32,FP32,FP32,8192,8192,8192,21.314240,21.333632,51.585778,TFLOPS,True,PASS,OK,cuBLASLt algo 20 layout=NN per-tensor scale,0,"actual=2048, expected=2048, tolerance=0.02048"
concurrent,2,NVIDIA RTX PRO 5000 Blackwell,12.0,fp32,FP32,FP32,FP32,12288,12288,12288,74.388191,74.425888,49.884957,TFLOPS,False,PASS,OK,cuBLASLt algo 20 layout=NN per-tensor scale,18432,"actual=3072, expected=3072, tolerance=0.03072"
concurrent,2,NVIDIA RTX PRO 5000 Blackwell,12.0,fp64,FP64,FP64,FP64,2048,2048,2048,17.403584,17.408417,0.987146,TFLOPS,False,PASS,OK,cuBLASLt algo 22 layout=NN per-tensor scale,0,"actual=512, expected=512, tolerance=1e-06"
concurrent,2,NVIDIA RTX PRO 5000 Blackwell,12.0,fp64,FP64,FP64,FP64,4096,4096,4096,137.347839,137.360931,1.000663,TFLOPS,False,PASS,OK,cuBLASLt algo 22 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=1e-06"
concurrent,2,NVIDIA RTX PRO 5000 Blackwell,12.0,fp64,FP64,FP64,FP64,6144,6144,6144,461.524506,461.548157,1.005053,TFLOPS,True,PASS,OK,cuBLASLt algo 22 layout=NN per-tensor scale,0,"actual=1536, expected=1536, tolerance=1e-06"
concurrent,3,NVIDIA RTX PRO 5000 Blackwell,12.0,int4,,,,0,0,0,0.000000,0.000000,0.000000,,False,NOT_RUN,UNSUPPORTED,,0,"cuBLASLt does not provide a dense INT4 GEMM kernel; INT4 Tensor Core is used via inference frameworks (CUTLASS/quantized paths), not standard dense GEMM APIs"
concurrent,3,NVIDIA RTX PRO 5000 Blackwell,12.0,int8,INT8,INT32,INT32,4096,4096,4096,0.298016,0.299040,461.179762,TOPS,False,PASS,OK,cuBLASLt algo 21 layout=TN per-tensor scale,0,"actual=4096, expected=4096, tolerance=1e-06"
concurrent,3,NVIDIA RTX PRO 5000 Blackwell,12.0,int8,INT8,INT32,INT32,8192,8192,8192,2.100256,2.104320,523.513155,TOPS,False,PASS,OK,cuBLASLt algo 21 layout=TN per-tensor scale,0,"actual=8192, expected=8192, tolerance=1e-06"
concurrent,3,NVIDIA RTX PRO 5000 Blackwell,12.0,int8,INT8,INT32,INT32,16384,16384,16384,15.938400,15.949856,551.880545,TOPS,True,PASS,OK,cuBLASLt algo 21 layout=TN per-tensor scale,0,"actual=16384, expected=16384, tolerance=1e-06"
concurrent,3,NVIDIA RTX PRO 5000 Blackwell,12.0,fp8_e4m3,FP8_E4M3,FP32,FP16,4096,4096,4096,0.325760,0.327648,421.902476,TFLOPS,True,PASS,OK,cuBLASLt algo 35 layout=TN per-tensor scale,67125407,"actual=1024, expected=1024, tolerance=30.72"
concurrent,3,NVIDIA RTX PRO 5000 Blackwell,12.0,fp8_e4m3,FP8_E4M3,FP32,FP16,8192,8192,8192,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,All cuBLASLt heuristic algorithms failed
concurrent,3,NVIDIA RTX PRO 5000 Blackwell,12.0,fp8_e4m3,FP8_E4M3,FP32,FP16,16384,16384,16384,22.606176,22.632959,389.101318,TFLOPS,False,PASS,OK,cuBLASLt algo 67 layout=TN per-tensor scale,0,"actual=4096, expected=4096, tolerance=122.88"
concurrent,3,NVIDIA RTX PRO 5000 Blackwell,12.0,fp8_e5m2,FP8_E5M2,FP32,FP16,4096,4096,4096,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,No cuBLASLt algorithm for fp8_e5m2 (CUBLAS_STATUS_NOT_SUPPORTED); cuBLASLt did not provide a kernel for this precision/layout on this GPU architecture
concurrent,3,NVIDIA RTX PRO 5000 Blackwell,12.0,fp8_e5m2,FP8_E5M2,FP32,FP16,8192,8192,8192,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,No cuBLASLt algorithm for fp8_e5m2 (CUBLAS_STATUS_NOT_SUPPORTED); cuBLASLt did not provide a kernel for this precision/layout on this GPU architecture
concurrent,3,NVIDIA RTX PRO 5000 Blackwell,12.0,fp8_e5m2,FP8_E5M2,FP32,FP16,16384,16384,16384,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,No cuBLASLt algorithm for fp8_e5m2 (CUBLAS_STATUS_NOT_SUPPORTED); cuBLASLt did not provide a kernel for this precision/layout on this GPU architecture
concurrent,3,NVIDIA RTX PRO 5000 Blackwell,12.0,nvfp4,FP4_E2M1,FP32,BF16,4096,4096,4096,0.161504,0.162272,850.994112,TFLOPS,False,PASS,OK,cuBLASLt NVFP4 block-scaled (VEC16_UE4M3) layout=TN,0,"actual=1024, expected=1024, tolerance=30.72"
concurrent,3,NVIDIA RTX PRO 5000 Blackwell,12.0,nvfp4,FP4_E2M1,FP32,BF16,8192,8192,8192,1.075232,1.077280,1022.580799,TFLOPS,False,PASS,OK,cuBLASLt NVFP4 block-scaled (VEC16_UE4M3) layout=TN,0,"actual=2048, expected=2048, tolerance=61.44"
concurrent,3,NVIDIA RTX PRO 5000 Blackwell,12.0,nvfp4,FP4_E2M1,FP32,BF16,16384,16384,16384,8.289312,8.404032,1061.136634,TFLOPS,True,PASS,OK,cuBLASLt NVFP4 block-scaled (VEC16_UE4M3) layout=TN,0,"actual=4096, expected=4096, tolerance=122.88"
concurrent,3,NVIDIA RTX PRO 5000 Blackwell,12.0,fp16,FP16,FP32,FP16,4096,4096,4096,0.558976,0.560480,245.876307,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=30.72"
concurrent,3,NVIDIA RTX PRO 5000 Blackwell,12.0,fp16,FP16,FP32,FP16,8192,8192,8192,4.378496,4.381696,251.116270,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=2048, expected=2048, tolerance=61.44"
concurrent,3,NVIDIA RTX PRO 5000 Blackwell,12.0,fp16,FP16,FP32,FP16,16384,16384,16384,33.907646,33.940514,259.413260,TFLOPS,True,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,65536,"actual=4096, expected=4096, tolerance=122.88"
concurrent,3,NVIDIA RTX PRO 5000 Blackwell,12.0,bf16,BF16,FP32,BF16,4096,4096,4096,0.562208,0.563328,244.462822,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=30.72"
concurrent,3,NVIDIA RTX PRO 5000 Blackwell,12.0,bf16,BF16,FP32,BF16,8192,8192,8192,4.422624,4.425760,248.610689,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=2048, expected=2048, tolerance=61.44"
concurrent,3,NVIDIA RTX PRO 5000 Blackwell,12.0,bf16,BF16,FP32,BF16,16384,16384,16384,34.242592,34.292480,256.875795,TFLOPS,True,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,65536,"actual=4096, expected=4096, tolerance=122.88"
concurrent,3,NVIDIA RTX PRO 5000 Blackwell,12.0,tf32,FP32,FP32,FP32,4096,4096,4096,1.074144,1.075264,127.952074,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=30.72"
concurrent,3,NVIDIA RTX PRO 5000 Blackwell,12.0,tf32,FP32,FP32,FP32,8192,8192,8192,7.998432,8.009728,137.465894,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=2048, expected=2048, tolerance=61.44"
concurrent,3,NVIDIA RTX PRO 5000 Blackwell,12.0,tf32,FP32,FP32,FP32,12288,12288,12288,26.528641,26.564640,139.880960,TFLOPS,True,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=3072, expected=3072, tolerance=92.16"
concurrent,3,NVIDIA RTX PRO 5000 Blackwell,12.0,fp32,FP32,FP32,FP32,4096,4096,4096,2.753568,2.758528,49.913043,TFLOPS,False,PASS,OK,cuBLASLt algo 20 layout=NN per-tensor scale,2048,"actual=1024, expected=1024, tolerance=0.01024"
concurrent,3,NVIDIA RTX PRO 5000 Blackwell,12.0,fp32,FP32,FP32,FP32,8192,8192,8192,21.090303,21.096928,52.133514,TFLOPS,True,PASS,OK,cuBLASLt algo 20 layout=NN per-tensor scale,0,"actual=2048, expected=2048, tolerance=0.02048"
concurrent,3,NVIDIA RTX PRO 5000 Blackwell,12.0,fp32,FP32,FP32,FP32,12288,12288,12288,73.972801,74.029884,50.165083,TFLOPS,False,PASS,OK,cuBLASLt algo 20 layout=NN per-tensor scale,0,"actual=3072, expected=3072, tolerance=0.03072"
concurrent,3,NVIDIA RTX PRO 5000 Blackwell,12.0,fp64,FP64,FP64,FP64,2048,2048,2048,17.558464,17.560448,0.978438,TFLOPS,False,PASS,OK,cuBLASLt algo 22 layout=NN per-tensor scale,0,"actual=512, expected=512, tolerance=1e-06"
concurrent,3,NVIDIA RTX PRO 5000 Blackwell,12.0,fp64,FP64,FP64,FP64,4096,4096,4096,138.564133,138.576385,0.991880,TFLOPS,False,PASS,OK,cuBLASLt algo 22 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=1e-06"
concurrent,3,NVIDIA RTX PRO 5000 Blackwell,12.0,fp64,FP64,FP64,FP64,6144,6144,6144,465.524292,465.585999,0.996417,TFLOPS,True,PASS,OK,cuBLASLt algo 22 layout=NN per-tensor scale,0,"actual=1536, expected=1536, tolerance=1e-06"
concurrent,4,NVIDIA RTX PRO 5000 Blackwell,12.0,int4,,,,0,0,0,0.000000,0.000000,0.000000,,False,NOT_RUN,UNSUPPORTED,,0,"cuBLASLt does not provide a dense INT4 GEMM kernel; INT4 Tensor Core is used via inference frameworks (CUTLASS/quantized paths), not standard dense GEMM APIs"
concurrent,4,NVIDIA RTX PRO 5000 Blackwell,12.0,int8,INT8,INT32,INT32,4096,4096,4096,0.303936,0.304640,452.197013,TOPS,False,PASS,OK,cuBLASLt algo 21 layout=TN per-tensor scale,0,"actual=4096, expected=4096, tolerance=1e-06"
concurrent,4,NVIDIA RTX PRO 5000 Blackwell,12.0,int8,INT8,INT32,INT32,8192,8192,8192,2.135840,2.141792,514.791211,TOPS,False,PASS,OK,cuBLASLt algo 21 layout=TN per-tensor scale,0,"actual=8192, expected=8192, tolerance=1e-06"
concurrent,4,NVIDIA RTX PRO 5000 Blackwell,12.0,int8,INT8,INT32,INT32,16384,16384,16384,16.792255,16.807327,523.818440,TOPS,True,PASS,OK,cuBLASLt algo 21 layout=TN per-tensor scale,0,"actual=16384, expected=16384, tolerance=1e-06"
concurrent,4,NVIDIA RTX PRO 5000 Blackwell,12.0,fp8_e4m3,FP8_E4M3,FP32,FP16,4096,4096,4096,0.347904,0.349248,395.048504,TFLOPS,True,PASS,OK,cuBLASLt algo 35 layout=TN per-tensor scale,67125407,"actual=1024, expected=1024, tolerance=30.72"
concurrent,4,NVIDIA RTX PRO 5000 Blackwell,12.0,fp8_e4m3,FP8_E4M3,FP32,FP16,8192,8192,8192,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,All cuBLASLt heuristic algorithms failed
concurrent,4,NVIDIA RTX PRO 5000 Blackwell,12.0,fp8_e4m3,FP8_E4M3,FP32,FP16,16384,16384,16384,23.990879,24.043039,366.643215,TFLOPS,False,PASS,OK,cuBLASLt algo 67 layout=TN per-tensor scale,0,"actual=4096, expected=4096, tolerance=122.88"
concurrent,4,NVIDIA RTX PRO 5000 Blackwell,12.0,fp8_e5m2,FP8_E5M2,FP32,FP16,4096,4096,4096,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,No cuBLASLt algorithm for fp8_e5m2 (CUBLAS_STATUS_NOT_SUPPORTED); cuBLASLt did not provide a kernel for this precision/layout on this GPU architecture
concurrent,4,NVIDIA RTX PRO 5000 Blackwell,12.0,fp8_e5m2,FP8_E5M2,FP32,FP16,8192,8192,8192,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,No cuBLASLt algorithm for fp8_e5m2 (CUBLAS_STATUS_NOT_SUPPORTED); cuBLASLt did not provide a kernel for this precision/layout on this GPU architecture
concurrent,4,NVIDIA RTX PRO 5000 Blackwell,12.0,fp8_e5m2,FP8_E5M2,FP32,FP16,16384,16384,16384,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,No cuBLASLt algorithm for fp8_e5m2 (CUBLAS_STATUS_NOT_SUPPORTED); cuBLASLt did not provide a kernel for this precision/layout on this GPU architecture
concurrent,4,NVIDIA RTX PRO 5000 Blackwell,12.0,nvfp4,FP4_E2M1,FP32,BF16,4096,4096,4096,0.163232,0.164320,841.985362,TFLOPS,False,PASS,OK,cuBLASLt NVFP4 block-scaled (VEC16_UE4M3) layout=TN,0,"actual=1024, expected=1024, tolerance=30.72"
concurrent,4,NVIDIA RTX PRO 5000 Blackwell,12.0,nvfp4,FP4_E2M1,FP32,BF16,8192,8192,8192,1.095136,1.097728,1003.995468,TFLOPS,True,PASS,OK,cuBLASLt NVFP4 block-scaled (VEC16_UE4M3) layout=TN,0,"actual=2048, expected=2048, tolerance=61.44"
concurrent,4,NVIDIA RTX PRO 5000 Blackwell,12.0,nvfp4,FP4_E2M1,FP32,BF16,16384,16384,16384,8.791136,8.814592,1000.563890,TFLOPS,False,PASS,OK,cuBLASLt NVFP4 block-scaled (VEC16_UE4M3) layout=TN,0,"actual=4096, expected=4096, tolerance=122.88"
concurrent,4,NVIDIA RTX PRO 5000 Blackwell,12.0,fp16,FP16,FP32,FP16,4096,4096,4096,0.573312,0.574656,239.728031,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=30.72"
concurrent,4,NVIDIA RTX PRO 5000 Blackwell,12.0,fp16,FP16,FP32,FP16,8192,8192,8192,4.614144,4.624352,238.291580,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=2048, expected=2048, tolerance=61.44"
concurrent,4,NVIDIA RTX PRO 5000 Blackwell,12.0,fp16,FP16,FP32,FP16,16384,16384,16384,35.503105,35.513313,247.755597,TFLOPS,True,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,65536,"actual=4096, expected=4096, tolerance=122.88"
concurrent,4,NVIDIA RTX PRO 5000 Blackwell,12.0,bf16,BF16,FP32,BF16,4096,4096,4096,0.578528,0.579584,237.566646,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=30.72"
concurrent,4,NVIDIA RTX PRO 5000 Blackwell,12.0,bf16,BF16,FP32,BF16,8192,8192,8192,4.679456,4.687584,234.965683,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=2048, expected=2048, tolerance=61.44"
concurrent,4,NVIDIA RTX PRO 5000 Blackwell,12.0,bf16,BF16,FP32,BF16,16384,16384,16384,35.808929,35.821537,245.639654,TFLOPS,True,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,65536,"actual=4096, expected=4096, tolerance=122.88"
concurrent,4,NVIDIA RTX PRO 5000 Blackwell,12.0,tf32,FP32,FP32,FP32,4096,4096,4096,1.098720,1.101856,125.090068,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=30.72"
concurrent,4,NVIDIA RTX PRO 5000 Blackwell,12.0,tf32,FP32,FP32,FP32,8192,8192,8192,8.337152,8.341312,131.880970,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=2048, expected=2048, tolerance=61.44"
concurrent,4,NVIDIA RTX PRO 5000 Blackwell,12.0,tf32,FP32,FP32,FP32,12288,12288,12288,27.659264,27.697760,134.163071,TFLOPS,True,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=3072, expected=3072, tolerance=92.16"
concurrent,4,NVIDIA RTX PRO 5000 Blackwell,12.0,fp32,FP32,FP32,FP32,4096,4096,4096,2.824160,2.829216,48.665426,TFLOPS,False,PASS,OK,cuBLASLt algo 20 layout=NN per-tensor scale,2048,"actual=1024, expected=1024, tolerance=0.01024"
concurrent,4,NVIDIA RTX PRO 5000 Blackwell,12.0,fp32,FP32,FP32,FP32,8192,8192,8192,21.789600,21.802849,50.460385,TFLOPS,True,PASS,OK,cuBLASLt algo 20 layout=NN per-tensor scale,0,"actual=2048, expected=2048, tolerance=0.02048"
concurrent,4,NVIDIA RTX PRO 5000 Blackwell,12.0,fp32,FP32,FP32,FP32,12288,12288,12288,76.029572,76.096931,48.808005,TFLOPS,False,PASS,OK,cuBLASLt algo 20 layout=NN per-tensor scale,18432,"actual=3072, expected=3072, tolerance=0.03072"
concurrent,4,NVIDIA RTX PRO 5000 Blackwell,12.0,fp64,FP64,FP64,FP64,2048,2048,2048,17.830015,17.833632,0.963536,TFLOPS,False,PASS,OK,cuBLASLt algo 22 layout=NN per-tensor scale,0,"actual=512, expected=512, tolerance=1e-06"
concurrent,4,NVIDIA RTX PRO 5000 Blackwell,12.0,fp64,FP64,FP64,FP64,4096,4096,4096,140.751328,140.768066,0.976466,TFLOPS,False,PASS,OK,cuBLASLt algo 22 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=1e-06"
concurrent,4,NVIDIA RTX PRO 5000 Blackwell,12.0,fp64,FP64,FP64,FP64,6144,6144,6144,473.009430,473.063385,0.980650,TFLOPS,True,PASS,OK,cuBLASLt algo 22 layout=NN per-tensor scale,0,"actual=1536, expected=1536, tolerance=1e-06"
concurrent,5,NVIDIA RTX PRO 5000 Blackwell,12.0,int4,,,,0,0,0,0.000000,0.000000,0.000000,,False,NOT_RUN,UNSUPPORTED,,0,"cuBLASLt does not provide a dense INT4 GEMM kernel; INT4 Tensor Core is used via inference frameworks (CUTLASS/quantized paths), not standard dense GEMM APIs"
concurrent,5,NVIDIA RTX PRO 5000 Blackwell,12.0,int8,INT8,INT32,INT32,4096,4096,4096,0.296000,0.296352,464.320783,TOPS,False,PASS,OK,cuBLASLt algo 21 layout=TN per-tensor scale,0,"actual=4096, expected=4096, tolerance=1e-06"
concurrent,5,NVIDIA RTX PRO 5000 Blackwell,12.0,int8,INT8,INT32,INT32,8192,8192,8192,2.079936,2.085920,528.627618,TOPS,False,PASS,OK,cuBLASLt algo 21 layout=TN per-tensor scale,0,"actual=8192, expected=8192, tolerance=1e-06"
concurrent,5,NVIDIA RTX PRO 5000 Blackwell,12.0,int8,INT8,INT32,INT32,16384,16384,16384,16.025568,16.056353,548.878705,TOPS,True,PASS,OK,cuBLASLt algo 21 layout=TN per-tensor scale,0,"actual=16384, expected=16384, tolerance=1e-06"
concurrent,5,NVIDIA RTX PRO 5000 Blackwell,12.0,fp8_e4m3,FP8_E4M3,FP32,FP16,4096,4096,4096,0.328640,0.329792,418.205172,TFLOPS,True,PASS,OK,cuBLASLt algo 35 layout=TN per-tensor scale,67125407,"actual=1024, expected=1024, tolerance=30.72"
concurrent,5,NVIDIA RTX PRO 5000 Blackwell,12.0,fp8_e4m3,FP8_E4M3,FP32,FP16,8192,8192,8192,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,All cuBLASLt heuristic algorithms failed
concurrent,5,NVIDIA RTX PRO 5000 Blackwell,12.0,fp8_e4m3,FP8_E4M3,FP32,FP16,16384,16384,16384,22.620129,22.638464,388.861318,TFLOPS,False,PASS,OK,cuBLASLt algo 67 layout=TN per-tensor scale,0,"actual=4096, expected=4096, tolerance=122.88"
concurrent,5,NVIDIA RTX PRO 5000 Blackwell,12.0,fp8_e5m2,FP8_E5M2,FP32,FP16,4096,4096,4096,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,No cuBLASLt algorithm for fp8_e5m2 (CUBLAS_STATUS_NOT_SUPPORTED); cuBLASLt did not provide a kernel for this precision/layout on this GPU architecture
concurrent,5,NVIDIA RTX PRO 5000 Blackwell,12.0,fp8_e5m2,FP8_E5M2,FP32,FP16,8192,8192,8192,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,No cuBLASLt algorithm for fp8_e5m2 (CUBLAS_STATUS_NOT_SUPPORTED); cuBLASLt did not provide a kernel for this precision/layout on this GPU architecture
